SPA1 power,SPA1 bg fraction,RC bg intensity,SPA1 detuning,RC detuning,v_forward,prob ini,prob fin
0.0002,0.25,0.004,4160000.0,0.0,152.0,0.5364886881740988,0.13599368574033519
0.0002,0.25,0.004,4680000.0,0.0,152.0,0.6719362022669577,0.09626916370418885
0.0002,0.25,0.004,5199999.999999999,0.0,152.0,0.7950966649856235,0.060187537129217004
0.0002,0.25,0.004,5719999.999999999,0.0,152.0,0.7856357685002615,0.06457629956232404
0.0002,0.25,0.004,6240000.000000002,0.0,152.0,0.8869490978239756,0.032268393254022906
0.0002,0.25,0.004,6760000.000000002,0.0,152.0,0.9351207301969575,0.01951387555127134
0.0002,0.25,0.004,7280000.000000001,0.0,152.0,0.993492451672721,0.0019280184003569625
0.0002,0.25,0.004,7800000.000000001,0.0,152.0,0.9999839976081337,5.30680566155717e-6
0.0002,0.25,0.004,8320000.0,0.0,152.0,0.9999529865896517,0.000030325527648377782
0.0002,0.25,0.004,8840000.0,0.0,152.0,0.9999793652364477,9.507761664227622e-6
0.0002,0.25,0.004,9360000.0,0.0,152.0,0.9999889901205813,4.892079457941692e-6
0.0002,0.25,0.004,9880000.000000002,0.0,152.0,0.9999822184548384,0.000012146214843199018
0.0002,0.25,0.004,10400000.000000002,0.0,152.0,0.999982395101328,0.00001119244389713745
0.0002,0.25,0.004,10920000.000000002,0.0,152.0,0.9999926172863209,4.4661897827407944e-7
0.0002,0.25,0.004,11440000.000000002,0.0,152.0,0.9999876867898366,7.421551716497892e-6
0.0002,0.25,0.004,11960000.0,0.0,152.0,0.999968132949668,0.000017851598031706013
0.0002,0.25,0.004,12480000.0,0.0,152.0,0.9999875053404704,6.096753828606923e-6
0.0002,0.25,0.004,13000000.0,0.0,152.0,0.9999946850565431,6.365937299343572e-7
0.0002,0.001,0.004,-13000000.0,0.0,158.4,0.9999986721378855,2.6277068130551557e-7
0.0002,0.001,0.004,-12480000.0,0.0,158.4,0.9999982666978823,8.067654438702939e-7
0.0002,0.001,0.004,-11960000.0,0.0,158.4,0.9999988236741344,5.682227190670601e-7
0.0002,0.001,0.004,-11440000.0,0.0,158.4,0.9999995273667094,1.329994135264934e-7
