SPA1 power,SPA1 bg fraction,SPA2 power,SPA2 bg fraction,SPA1 detuning,SPA2 detuning,v_forward,prob ini,prob inter,prob fin
0.0002,0.01,1e-6,0.08020000000000001,0.0,-1200000.0,184.0,0.02817238194498766,0.895070419877397,0.0001550826585765158
0.0002,0.01,1e-6,0.08020000000000001,0.0,-1000000.0,184.0,0.028116873156741048,0.8904075074612275,0.00025144245964276325
0.0002,0.01,1e-6,0.08020000000000001,0.0,-799999.9999999998,184.0,0.028359944680832888,0.8502433600469644,0.030176993086908886
0.0002,0.01,1e-6,0.08020000000000001,0.0,-599999.9999999999,184.0,0.028375461444370493,0.8047307402480428,0.0655383000770374
0.0002,0.01,1e-6,0.08020000000000001,0.0,-399999.9999999999,184.0,0.028400847496013674,0.7119058622949193,0.13375293472311126
0.0002,0.01,1e-6,0.08020000000000001,0.0,-199999.99999999994,184.0,0.028419695437156334,0.6467700662539855,0.1843565120828655
0.0002,0.01,1e-6,0.08020000000000001,0.0,0.0,184.0,0.028449997572272543,0.5513683399871159,0.3340264841875102
0.0002,0.01,1e-6,0.08020000000000001,0.0,200000.00000000017,184.0,0.02846180752347213,0.5434180786058586,0.3410860507682609
0.0002,0.01,1e-6,0.08020000000000001,0.0,400000.00000000035,184.0,0.028383638625983386,0.8791928628292968,0.016943148264729892
0.0002,0.01,1e-6,0.08020000000000001,0.0,600000.0000000001,184.0,0.028562428222879632,0.7701563888148001,0.10966103287140273
0.0002,0.01,1e-6,0.08020000000000001,0.0,800000.0000000002,184.0,0.028374383398045697,0.8975694357207022,0.00037270180236635713
0.0002,0.01,1e-6,0.08020000000000001,0.0,1000000.0,184.0,0.028363555511305993,0.8973531124549065,0.00018727567829111865
0.0002,0.01,1e-6,0.08020000000000001,0.0,1200000.0000000002,184.0,0.02836092963683926,0.8975739847881551,0.00015217306026043284
0.0002,0.01,1e-6,0.08020000000000001,0.0,1400000.0000000005,184.0,0.02836010039696332,0.8974944088318907,0.00014498742880127594
0.0002,0.01,1e-6,0.08020000000000001,0.0,1600000.0,184.0,0.028361697763030283,0.8975150190228218,0.00019240031991651105
0.0002,0.01,1e-6,0.08020000000000001,0.0,1800000.0000000002,184.0,0.02836191481955752,0.8975982237194987,0.0002922244378045655
0.0002,0.01,1e-6,0.08020000000000001,0.0,2000000.0,184.0,0.028362374393348586,0.8976154111149645,0.00016407812256024842
0.0002,0.01,1e-6,0.09010000000000001,0.0,-2000000.0,184.0,0.02824408575549371,0.8978266644509268,0.00003413454535191515
0.0002,0.01,1e-6,0.09010000000000001,0.0,-1800000.0,184.0,0.027701097205367745,0.8978226047660821,0.0005748202639324655
0.0002,0.01,1e-6,0.09010000000000001,0.0,-1600000.0,184.0,0.02801068737463625,0.8978070616864209,0.0002431439965160996
0.0002,0.01,1e-6,0.09010000000000001,0.0,-1400000.0,184.0,0.027807065973361925,0.8978460105135919,0.0005161674345252645
0.0002,0.01,1e-6,0.09010000000000001,0.0,-1200000.0,184.0,0.028155373500453332,0.8948982501626027,0.00016636403051628894
0.0002,0.01,1e-6,0.09010000000000001,0.0,-1000000.0,184.0,0.028085726292875257,0.889979248074062,0.00028106571109594595
0.0002,0.01,1e-6,0.09010000000000001,0.0,-799999.9999999998,184.0,0.028357395021894955,0.8478063998101221,0.031932423286233434
0.0002,0.01,1e-6,0.09010000000000001,0.0,-599999.9999999999,184.0,0.028373822372135576,0.8008833138784143,0.06853834874733722
0.0002,0.01,1e-6,0.09010000000000001,0.0,-399999.9999999999,184.0,0.028399882000115118,0.7064261478119058,0.13810897949742976
0.0002,0.01,1e-6,0.09010000000000001,0.0,-199999.99999999994,184.0,0.028419041186979733,0.6405760544892608,0.1891590939684886
0.0002,0.01,1e-6,0.09010000000000001,0.0,0.0,184.0,0.028449703327586232,0.5442384437541168,0.340633649482226
0.0002,0.01,1e-6,0.09010000000000001,0.0,200000.00000000017,184.0,0.028462233491230927,0.5331895158523475,0.3499449576018002
0.0002,0.01,1e-6,0.09010000000000001,0.0,400000.00000000035,184.0,0.028382801686576194,0.8768719513492749,0.01908563037899992
0.0002,0.01,1e-6,0.09010000000000001,0.0,600000.0000000001,184.0,0.02858513024710698,0.7685925395448907,0.10788685790768693
0.0002,0.01,1e-6,0.09010000000000001,0.0,800000.0000000002,184.0,0.02837308689150549,0.8975921683309491,0.000377146126089376
0.0002,0.01,1e-6,0.09010000000000001,0.0,1000000.0,184.0,0.028361587932549413,0.8973624048996942,0.00018401237807933856
0.0002,0.01,1e-6,0.09010000000000001,0.0,1200000.0000000002,184.0,0.028358751878060612,0.8975899053781238,0.0001445716496620501
0.0002,0.01,1e-6,0.09010000000000001,0.0,1400000.0000000005,184.0,0.02835790799465012,0.8975087001532599,0.00014166614688190205
0.0002,0.01,1e-6,0.09010000000000001,0.0,1600000.0,184.0,0.02835949859294927,0.897525775876458,0.00018956660653649739
0.0002,0.01,1e-6,0.09010000000000001,0.0,1800000.0000000002,184.0,0.02835970424134942,0.8976104781862253,0.00030043949335753804
