stage,detuning_hz,intensity_prefactor,singlet,triplet_m,triplet_0,triplet_p
AP2_end_to_end,-1450000.0,0.14677992676220697,2.0023324621254346e-9,4.754184179874776e-9,1.4883622201180382e-9,4.737627207868627e-9
AP2_end_to_end,-1450000.0,0.28729848333536656,3.902522913622576e-9,7.180686666167617e-9,4.662534001546901e-9,7.17912125593477e-9
AP2_end_to_end,-1450000.0,0.5623413251903491,8.00205316531848e-9,1.1760801482736797e-8,1.308473872559387e-8,1.1801345410045957e-8
AP2_end_to_end,-1450000.0,1.1006941712522103,1.6497845738483075e-8,1.919411049665268e-8,3.251281859848373e-8,1.934951230923438e-8
AP2_end_to_end,-1450000.0,2.1544346900318843,3.351327370490642e-8,2.5582812379897772e-8,7.365178690986939e-8,2.6005134750134036e-8
AP2_end_to_end,-1450000.0,4.216965034285822,6.626197786000697e-8,1.1913340909343194e-8,1.5196315638260008e-7,1.2413410857189438e-8
AP2_end_to_end,-1450000.0,8.25404185268019,1.2747892491441917e-7,7.948801344494453e-8,2.6707457712725887e-7,7.751789826168352e-8
AP2_end_to_end,-1450000.0,16.155980984398745,2.459297560160851e-7,1.3748483545876268e-7,4.1593564539555415e-7,1.4127841986695298e-7
AP2_end_to_end,-1450000.0,31.622776601683793,4.344458249154117e-7,3.9071677727565316e-8,1.0542701909088717e-6,3.995068134734458e-8
AP2_end_to_end,-1362500.0,0.01,2.1650549013256894e-8,2.352929437065388e-9,1.333227376735333e-9,2.323272164781754e-9
AP2_end_to_end,-1362500.0,0.019573417814876606,2.274878103234081e-8,1.8047574567561735e-9,1.25776549495466e-9,1.7774510427267932e-9
AP2_end_to_end,-1362500.0,0.03831186849557289,2.5857380853129586e-8,1.320008260530208e-9,1.2813663110892227e-9,1.300540486617928e-9
AP2_end_to_end,-1362500.0,0.07498942093324558,3.328314482449523e-8,1.1804382174625021e-9,1.5668168728757272e-9,1.1805365127952905e-9
AP2_end_to_end,-1362500.0,0.14677992676220697,4.969204641585672e-8,1.9723220498444887e-9,2.4590928641361073e-9,2.0152830931790966e-9
AP2_end_to_end,-1362500.0,0.28729848333536656,8.442610011246657e-8,4.722524855569683e-9,4.6698786910941856e-9,4.8527900271995206e-9
AP2_end_to_end,-1362500.0,0.5623413251903491,1.5605643644184354e-7,1.0644540119307622e-8,9.639642341817463e-9,1.0936884074307276e-8
AP2_end_to_end,-1362500.0,1.1006941712522103,3.013041771398666e-7,1.9149019744119325e-8,2.0215118743380583e-8,1.967161219128259e-8
AP2_end_to_end,-1362500.0,2.1544346900318843,5.92415929140827e-7,2.545518530158616e-8,4.159246363464804e-8,2.5861794637696445e-8
AP2_end_to_end,-1362500.0,4.216965034285822,1.1695101101490738e-6,9.433275960291253e-8,8.026106750991534e-8,9.196284171001447e-8
AP2_end_to_end,-1362500.0,8.25404185268019,2.2853505794980327e-6,7.307767150004049e-7,1.253978807513335e-7,7.280878716503391e-7
AP2_end_to_end,-1362500.0,16.155980984398745,4.423135517954499e-6,2.543940787843796e-7,1.7387379317205653e-7,2.4666093080619304e-7
AP2_end_to_end,-1362500.0,31.622776601683793,8.453506729549656e-6,2.5523303469899895e-6,6.001777758378218e-7,2.532507936808274e-6
AP2_end_to_end,-1275000.0,0.01,0.00026806138902067114,0.000041196802976443946,0.000015536499031438234,0.00004119527696287492
AP2_end_to_end,-1275000.0,0.019573417814876606,0.00031429543291575703,0.00004748790029995042,0.00001773363419396512,0.00004748715298999149
AP2_end_to_end,-1275000.0,0.03831186849557289,0.0003904570267568052,0.00005821436613515125,0.000021555759119816316,0.00005821481122196275
AP2_end_to_end,-1275000.0,0.07498942093324558,0.0005194030424509159,0.00007697822909220173,0.00002836525931092359,0.00007698063544702121
AP2_end_to_end,-1275000.0,0.14677992676220697,0.0007433859116376764,0.00011054629646646133,0.00004074588391170061,0.00011055222106118654
AP2_end_to_end,-1275000.0,0.28729848333536656,0.0011411995229802965,0.00017169545631383646,0.00006362430106389575,0.000171708739435694
AP2_end_to_end,-1275000.0,0.5623413251903491,0.001860072772576547,0.00028450000936771204,0.00010640794360248498,0.00028453142704956425
AP2_end_to_end,-1275000.0,1.1006941712522103,0.003172913869507675,0.0004936218371740498,0.00018698800188895662,0.0004937017382584321
AP2_end_to_end,-1275000.0,2.1544346900318843,0.005572964156582781,0.0008785427241130504,0.0003389490016697117,0.0008787230856484832
AP2_end_to_end,-1275000.0,4.216965034285822,0.009899826581635742,0.001576989457527144,0.0006233587673494667,0.0015770232848025887
AP2_end_to_end,-1275000.0,8.25404185268019,0.017392895361970598,0.002905173555987252,0.0011415914360941232,0.00290425441773141
AP2_end_to_end,-1275000.0,16.155980984398745,0.029264866480145434,0.004987195937412613,0.002017270009543291,0.004986112119939715
AP2_end_to_end,-1275000.0,31.622776601683793,0.044801331435268134,0.008378231624432183,0.0034009461435856657,0.008378287971928838
AP2_end_to_end,-1187500.0,0.01,0.0033062605457971524,0.010519365092871295,0.010008196730198088,0.0105194789754195
AP2_end_to_end,-1187500.0,0.019573417814876606,0.004061986538547557,0.0128999684165211,0.01222089762145298,0.012900109665534495
AP2_end_to_end,-1187500.0,0.03831186849557289,0.005370869093460756,0.016632501721212577,0.015685973633323736,0.01663268387188925
AP2_end_to_end,-1187500.0,0.07498942093324558,0.007689599529602857,0.022633512857547826,0.021250670271355625,0.022633755037466396
AP2_end_to_end,-1187500.0,0.14677992676220697,0.011872130653359762,0.03252944165229633,0.03041950434125714,0.032529765159872596
AP2_end_to_end,-1187500.0,0.28729848333536656,0.019508788575039793,0.04923097388720268,0.04589100813079409,0.0492313753465236
AP2_end_to_end,-1187500.0,0.5623413251903491,0.033513278296824676,0.07792498211979053,0.07249685548256857,0.07792531176062889
AP2_end_to_end,-1187500.0,1.1006941712522103,0.05902192321952959,0.1276206631764217,0.11870332692389057,0.12762015798339876
AP2_end_to_end,-1187500.0,2.1544346900318843,0.10435650000100054,0.21295761845588762,0.19847751191033325,0.21295385973582287
AP2_end_to_end,-1187500.0,4.216965034285822,0.18058561087306055,0.3539364271951001,0.33159270277112973,0.35393032770569716
AP2_end_to_end,-1187500.0,8.25404185268019,0.2953700341239856,0.5628611900844676,0.5349853215873699,0.5628736210009161
AP2_end_to_end,-1187500.0,16.155980984398745,0.4361908111413823,0.810139594529573,0.7887246122608526,0.8101522694930133
AP2_end_to_end,-1187500.0,31.622776601683793,0.5613580100212758,0.9615750635693415,0.9737536378777861,0.9615747031038784
AP2_end_to_end,-1100000.0,0.01,0.00003221972218074645,0.007091117284747838,0.0015903208186984292,0.007090887735500807
AP2_end_to_end,-1100000.0,0.019573417814876606,0.0001303494221247936,0.009123562167909558,0.0020564948717237096,0.009123280464695089
AP2_end_to_end,-1100000.0,0.03831186849557289,0.0006396960313024694,0.012407276581987169,0.0030176166800892725,0.012406921024459944
AP2_end_to_end,-1100000.0,0.07498942093324558,0.0020786032807043196,0.017855979189650067,0.00496590739424276,0.017855521571248933
AP2_end_to_end,-1100000.0,0.14677992676220697,0.005504286070036662,0.027128072407207108,0.008868061925245748,0.027127484484860114
AP2_end_to_end,-1100000.0,0.28729848333536656,0.013023055784983235,0.04324644995141661,0.016607229605956543,0.043245738307922874
AP2_end_to_end,-1100000.0,0.5623413251903491,0.028719894461632478,0.07166970352299656,0.031801931652060925,0.07166903825982603
AP2_end_to_end,-1100000.0,1.1006941712522103,0.06019846990358119,0.12192559140506477,0.061225950743236106,0.12192557909008751
AP2_end_to_end,-1100000.0,2.1544346900318843,0.12058141817925633,0.20930842074656053,0.11690075427494055,0.20930914759689423
AP2_end_to_end,-1100000.0,4.216965034285822,0.22918061786041571,0.35417688538597575,0.21780326739815362,0.3541674669157983
AP2_end_to_end,-1100000.0,8.25404185268019,0.40454209706788063,0.5698779967240152,0.3860795479807772,0.569876450474414
AP2_end_to_end,-1100000.0,16.155980984398745,0.6386037958254479,0.8173632692522129,0.6243751351066007,0.8173637805863088
AP2_end_to_end,-1100000.0,31.622776601683793,0.8576128543633845,0.9743365539053473,0.8626069694180684,0.9743358569864407
AP2_end_to_end,-1012500.0,0.01,0.008186086095802911,0.006406149475465355,0.0032729857019160096,0.006406511081162105
AP2_end_to_end,-1012500.0,0.019573417814876606,0.011211543639743972,0.008695813474593722,0.004550321753641107,0.008696262342493287
AP2_end_to_end,-1012500.0,0.03831186849557289,0.01622776836546063,0.012543866966992147,0.006918199868127552,0.012544419418359813
AP2_end_to_end,-1012500.0,0.07498942093324558,0.024756125289647837,0.019172285349752256,0.01136171919710888,0.019172947240183633
AP2_end_to_end,-1012500.0,0.14677992676220697,0.03956591025800533,0.030825090590032345,0.019766870264158617,0.030825843580738616
AP2_end_to_end,-1012500.0,0.28729848333536656,0.06565024517894977,0.051590401819894646,0.0357115699207452,0.05159119533068125
AP2_end_to_end,-1012500.0,0.5623413251903491,0.11171587084502832,0.08870769729006846,0.06583203535285675,0.08870857143490868
AP2_end_to_end,-1012500.0,1.1006941712522103,0.1917442763015378,0.15413309353355417,0.12183758892176572,0.15413518658386138
AP2_end_to_end,-1012500.0,2.1544346900318843,0.32399274538323625,0.26442651384626975,0.2222004264868756,0.26443630702658194
AP2_end_to_end,-1012500.0,4.216965034285822,0.5193422654192706,0.43239878725692016,0.38873641887161664,0.43241870390780907
AP2_end_to_end,-1012500.0,8.25404185268019,0.7483113421621846,0.6470023382059218,0.6254143678470461,0.6470078765296714
AP2_end_to_end,-1012500.0,16.155980984398745,0.9167136251100351,0.8348571192500879,0.8702079115375153,0.83487611132209
AP2_end_to_end,-1012500.0,31.622776601683793,0.9653209505652243,0.9265108090636548,0.994603753494376,0.9265348243507723
AP2_end_to_end,-925000.0,0.01,0.004735208188993189,0.0006348992238026749,0.008309864319063385,0.0006343575414152642
AP2_end_to_end,-925000.0,0.019573417814876606,0.00728349034369424,0.0015500560599118478,0.011768066511247947,0.0015493056665252922
AP2_end_to_end,-925000.0,0.03831186849557289,0.012071771840257003,0.003814078325310515,0.01760248138249799,0.003813005694458288
AP2_end_to_end,-925000.0,0.07498942093324558,0.021134798247498303,0.008892470364554067,0.027679023756344737,0.008890880763940408
AP2_end_to_end,-925000.0,0.14677992676220697,0.0383232985590126,0.019674572631719088,0.045399654103489784,0.01967210450576015
AP2_end_to_end,-925000.0,0.28729848333536656,0.07074115160988559,0.04169784147597112,0.07685793870785852,0.04169375172000381
AP2_end_to_end,-925000.0,0.5623413251903491,0.13077783145002714,0.08508132059560428,0.13245312302263743,0.08507397582228396
AP2_end_to_end,-925000.0,1.1006941712522103,0.2374590764260075,0.16666343817810372,0.22799786484930187,0.16664993573318845
AP2_end_to_end,-925000.0,2.1544346900318843,0.41149456738344997,0.3088402054332366,0.381135726903024,0.3088235829751034
AP2_end_to_end,-925000.0,4.216965034285822,0.6506862386979408,0.5226656439898285,0.5929699843536129,0.5226667609726646
AP2_end_to_end,-925000.0,8.25404185268019,0.8838352072239608,0.7749620035882232,0.8115776374518016,0.7749428265947766
AP2_end_to_end,-925000.0,16.155980984398745,0.9932780677703019,0.954049520621644,0.9408392961831149,0.9540497044838231
AP2_end_to_end,-925000.0,31.622776601683793,0.9930840650756764,0.9970093736239006,0.975279657908652,0.9970124123280606
AP2_end_to_end,-837500.0,0.01,0.0050613947934433495,0.005565146758050426,0.001210948883395757,0.005566874630717946
AP2_end_to_end,-837500.0,0.019573417814876606,0.008661118386061123,0.00889133950686887,0.002928656291793918,0.008893723683117366
AP2_end_to_end,-837500.0,0.03831186849557289,0.015699792513421067,0.015139037155686602,0.006866080369785055,0.015142375703346922
AP2_end_to_end,-837500.0,0.07498942093324558,0.02938734143256592,0.026921280585123757,0.015338275443171056,0.026926008174099802
AP2_end_to_end,-837500.0,0.14677992676220697,0.055739438388424635,0.04907900927275745,0.032826232634433024,0.04908571982957528
AP2_end_to_end,-837500.0,0.28729848333536656,0.10550644001448843,0.09020339962485349,0.06766187127254371,0.09021269824236836
AP2_end_to_end,-837500.0,0.5623413251903491,0.1960155302984673,0.1642126245966633,0.1341958622191501,0.16422411648855506
AP2_end_to_end,-837500.0,1.1006941712522103,0.34888037179584713,0.2894027605712045,0.2533276392496706,0.28941122999058067
AP2_end_to_end,-837500.0,2.1544346900318843,0.5722723313135895,0.4777925454270877,0.4437581114556961,0.4777896580428928
AP2_end_to_end,-837500.0,4.216965034285822,0.818415673392054,0.7028795086591977,0.6907725107759484,0.702906516304711
AP2_end_to_end,-837500.0,8.25404185268019,0.9730423778404735,0.8880856944311332,0.907620457473935,0.8880921523724399
AP2_end_to_end,-837500.0,16.155980984398745,0.998961432648158,0.9747815364734354,0.9957517728119986,0.9747679665920435
AP2_end_to_end,-837500.0,31.622776601683793,0.9933947168011616,0.9944384544272037,0.9946455155400147,0.9944356848756752
AP2_end_to_end,-750000.0,0.01,0.014499023182768878,0.010159001293372959,0.003284738551985902,0.010161138159823297
AP2_end_to_end,-750000.0,0.019573417814876606,0.022977255029081826,0.0163679379695607,0.00684056207656315,0.01637092837899249
AP2_end_to_end,-750000.0,0.03831186849557289,0.037988706317561974,0.027637515238526845,0.014309880755807946,0.027641766816878334
AP2_end_to_end,-750000.0,0.07498942093324558,0.06486185758193448,0.048248257932970835,0.029495946190526166,0.04825440859310922
AP2_end_to_end,-750000.0,0.14677992676220697,0.11291146217954734,0.08582683418600787,0.05946588950604614,0.08583590885765023
AP2_end_to_end,-750000.0,0.28729848333536656,0.19700588314812192,0.15298156580949485,0.11649237045917926,0.15299516725913476
AP2_end_to_end,-750000.0,0.5623413251903491,0.3360180786026913,0.2672123811324661,0.21904089233679674,0.26723204644089443
AP2_end_to_end,-750000.0,1.1006941712522103,0.5392077072370013,0.4428148127078675,0.386155260335293,0.44283501076323684
AP2_end_to_end,-750000.0,2.1544346900318843,0.771202740778697,0.6663997270964035,0.6141442028277393,0.66639698659958
AP2_end_to_end,-750000.0,4.216965034285822,0.9358038793184602,0.866382803371698,0.8409241217704968,0.8664080862098691
AP2_end_to_end,-750000.0,8.25404185268019,0.9867738425942861,0.969238087580093,0.9715031251909444,0.9692510180998688
AP2_end_to_end,-750000.0,16.155980984398745,0.995763662989391,0.9947974625119492,0.9976029595066606,0.9948027908308046
AP2_end_to_end,-750000.0,31.622776601683793,0.9956238165098882,0.9958640904125787,0.9950274108187569,0.9958720086266727
AP2_end_to_end,-662500.0,0.01,0.0048035477040369815,0.00540107524560465,0.0037218019112569105,0.005403084182867632
AP2_end_to_end,-662500.0,0.019573417814876606,0.011870624776104208,0.011599122945369385,0.009104741780996297,0.011601779787027849
AP2_end_to_end,-662500.0,0.03831186849557289,0.026869686883634773,0.024385284875839967,0.020607124260081773,0.02438875510714852
AP2_end_to_end,-662500.0,0.07498942093324558,0.057317862275232154,0.049929424095554065,0.04413586639700708,0.0499338883729468
AP2_end_to_end,-662500.0,0.14677992676220697,0.11639165589461467,0.09918593280428102,0.09033515653845516,0.09919169071011091
AP2_end_to_end,-662500.0,0.28729848333536656,0.2240344393752435,0.1894129477235657,0.17639367072311093,0.18942099928560885
AP2_end_to_end,-662500.0,0.5623413251903491,0.40063095544286,0.3408452737663989,0.32371946636972326,0.3408585730140714
AP2_end_to_end,-662500.0,1.1006941712522103,0.6403285539638688,0.5579713498843147,0.5409713221701132,0.5579872460525555
AP2_end_to_end,-662500.0,2.1544346900318843,0.8700433614156518,0.7954168877328268,0.785572533866705,0.79539602516848
AP2_end_to_end,-662500.0,4.216965034285822,0.9856224397658352,0.9547484804120872,0.9542736403322888,0.9547519898324598
AP2_end_to_end,-662500.0,8.25404185268019,0.9990831442103643,0.9979703577799147,0.9986173421914747,0.9979653610393955
AP2_end_to_end,-662500.0,16.155980984398745,0.9972722198282815,0.9973026128520911,0.9978663812737436,0.9973033841944017
AP2_end_to_end,-662500.0,31.622776601683793,0.9965920621162814,0.9967377572597939,0.9962634434434747,0.9967348871903924
AP2_end_to_end,-575000.0,0.01,0.010702275445544234,0.02229480739443048,0.01925908526875175,0.022292141050372725
AP2_end_to_end,-575000.0,0.019573417814876606,0.02322000272707388,0.037654914249805826,0.03320986819164512,0.03765098996440379
AP2_end_to_end,-575000.0,0.03831186849557289,0.048486493235849075,0.06543327354089713,0.05886616338663675,0.06542746777374177
AP2_end_to_end,-575000.0,0.07498942093324558,0.09756408239505333,0.11546684373638938,0.10577758168538484,0.11545836529661785
AP2_end_to_end,-575000.0,0.14677992676220697,0.18798418646029671,0.20336634395684236,0.18942099276866506,0.20335470669642178
AP2_end_to_end,-575000.0,0.28729848333536656,0.3406026129348856,0.34844992087495424,0.3298617390634271,0.3484371412152581
AP2_end_to_end,-575000.0,0.5623413251903491,0.5608774282233744,0.558099561860213,0.5378106661268308,0.5580962466352032
AP2_end_to_end,-575000.0,1.1006941712522103,0.8004816524344551,0.7897505781039573,0.7773200306415645,0.7897692094640815
AP2_end_to_end,-575000.0,2.1544346900318843,0.9579718430187095,0.9451056846902889,0.9460191536035297,0.9451033874891728
AP2_end_to_end,-575000.0,4.216965034285822,0.9987138886703398,0.9896397607047739,0.9925815312382505,0.9896457630422013
AP2_end_to_end,-575000.0,8.25404185268019,0.9981148080564533,0.99833320630981,0.9979857626218601,0.9983362098953525
AP2_end_to_end,-575000.0,16.155980984398745,0.9978505875977209,0.9976787472455991,0.9976218542371144,0.9976847115906892
AP2_end_to_end,-575000.0,31.622776601683793,0.9973895396769129,0.9969890350214158,0.9973298794813302,0.9969953236405541
AP2_end_to_end,-487500.0,0.01,0.025857470865489243,0.028726597952129895,0.016042379911560333,0.028721350557268283
AP2_end_to_end,-487500.0,0.019573417814876606,0.04897423514639842,0.05042143272613551,0.03272617449812727,0.05041394045829849
AP2_end_to_end,-487500.0,0.03831186849557289,0.09276349368149507,0.09009582806231525,0.06557976279502861,0.09008510899453827
AP2_end_to_end,-487500.0,0.07498942093324558,0.173063363778508,0.16137545157503044,0.12812105029182658,0.16136020892910302
AP2_end_to_end,-487500.0,0.14677992676220697,0.3111129037370744,0.283551483889158,0.24074710718224895,0.2835304426651989
AP2_end_to_end,-487500.0,0.28729848333536656,0.5201056693173589,0.4727190828670279,0.423994987442363,0.47269343898022015
AP2_end_to_end,-487500.0,0.5623413251903491,0.7667828073227604,0.7108377953677512,0.6697530323033375,0.7108216609162628
AP2_end_to_end,-487500.0,1.1006941712522103,0.9457546213350436,0.9086504073704255,0.8961493934057824,0.9086676866021222
AP2_end_to_end,-487500.0,2.1544346900318843,0.9948724570887655,0.9845801797134951,0.992835557329489,0.9845790613719351
AP2_end_to_end,-487500.0,4.216965034285822,0.9976255123173082,0.9969392618596304,0.9979884895279263,0.9969346916034785
AP2_end_to_end,-487500.0,8.25404185268019,0.9981636296606099,0.9987647401321046,0.9985378993568574,0.998761903639174
AP2_end_to_end,-487500.0,16.155980984398745,0.9981438636847733,0.9976854538852046,0.9980360869311495,0.9976827911332458
AP2_end_to_end,-487500.0,31.622776601683793,0.9978707281967212,0.9972842070947112,0.9978045217491753,0.9972888291205917
AP2_end_to_end,-400000.0,0.01,0.028851092682077778,0.029507997502339286,0.041694623780787414,0.029516747988645443
AP2_end_to_end,-400000.0,0.019573417814876606,0.060356059015678094,0.05694749584397328,0.07367632891809058,0.05695937257719318
AP2_end_to_end,-400000.0,0.03831186849557289,0.12122491009695482,0.10856762855754588,0.1313879218999154,0.10858318644372675
AP2_end_to_end,-400000.0,0.07498942093324558,0.23200191689825392,0.20136767652472423,0.23209927923519436,0.20138631696403675
AP2_end_to_end,-400000.0,0.14677992676220697,0.4137897120760496,0.35483907235604967,0.39482911796692993,0.35485636176084917
AP2_end_to_end,-400000.0,0.28729848333536656,0.659815433419642,0.5724131801693593,0.6190857326072652,0.5724170773741813
AP2_end_to_end,-400000.0,0.5623413251903491,0.889642226603747,0.8060561565780151,0.844478541830265,0.8060408736615851
AP2_end_to_end,-400000.0,1.1006941712522103,0.9915988439572243,0.9586911634348518,0.9686544677780412,0.9586947941997543
AP2_end_to_end,-400000.0,2.1544346900318843,0.9983580876871889,0.9989091270271337,0.9954556440929205,0.9989082229873106
AP2_end_to_end,-400000.0,4.216965034285822,0.9985666802223132,0.998417929230183,0.9985014397152823,0.9984142180257795
AP2_end_to_end,-400000.0,8.25404185268019,0.9985552639421702,0.9983104005783505,0.9986881146319477,0.9983158750325943
AP2_end_to_end,-400000.0,16.155980984398745,0.9984223259637219,0.9979136667589561,0.998402011112413,0.997911243535024
AP2_end_to_end,-400000.0,31.622776601683793,0.998210477784382,0.9984722614205513,0.9981743010735835,0.9984784098707247
AP2_end_to_end,-312500.0,0.01,0.0711936965150838,0.043976964942792664,0.043582099114703815,0.04398949219759495
AP2_end_to_end,-312500.0,0.019573417814876606,0.12619600708378242,0.083384086927975,0.08346724624420604,0.08340148813637692
AP2_end_to_end,-312500.0,0.03831186849557289,0.22198164565305986,0.15544125741489434,0.15734860745874837,0.15546489111447884
AP2_end_to_end,-312500.0,0.07498942093324558,0.37707579841212413,0.2791731455585251,0.28629737391802385,0.2792033981776427
AP2_end_to_end,-312500.0,0.14677992676220697,0.593157140960298,0.4680017394084973,0.4866390731916741,0.4680342814867752
AP2_end_to_end,-312500.0,0.28729848333536656,0.817659851103366,0.7004200583432558,0.734449759568506,0.7004368725242894
AP2_end_to_end,-312500.0,0.5623413251903491,0.9548775451014834,0.8986882261400201,0.9300470840964162,0.8986690813803587
AP2_end_to_end,-312500.0,1.1006941712522103,0.9936068916922939,0.9891895235928875,0.9924845641146308,0.9891903527364669
AP2_end_to_end,-312500.0,2.1544346900318843,0.9988690704338145,0.9992781199977236,0.9977395262535144,0.9992781204697856
AP2_end_to_end,-312500.0,4.216965034285822,0.9984214664919271,0.9987986399902977,0.9985435612930554,0.9988018011034655
AP2_end_to_end,-312500.0,8.25404185268019,0.9986929465006343,0.998319383489084,0.998699562620088,0.9983217066671765
AP2_end_to_end,-312500.0,16.155980984398745,0.9986185551418908,0.9984735535023659,0.9985987004641886,0.9984813933094397
AP2_end_to_end,-312500.0,31.622776601683793,0.9984731368703453,0.9979202728352956,0.9984544801537485,0.9979214997847581
AP2_end_to_end,-225000.0,0.01,0.0852501342092408,0.07789887685207827,0.0693001612188556,0.07788911973858496
AP2_end_to_end,-225000.0,0.019573417814876606,0.15466363698018482,0.14030280926507524,0.12696318134798665,0.14029045935502896
AP2_end_to_end,-225000.0,0.03831186849557289,0.27334229230999874,0.24889662377744648,0.22790650753898928,0.24888317651624456
AP2_end_to_end,-225000.0,0.07498942093324558,0.4557683496097465,0.42199686116723534,0.3898370466428105,0.4219880386199889
AP2_end_to_end,-225000.0,0.14677992676220697,0.6849261473594759,0.6524942075897597,0.6095784861153927,0.6525015621454917
AP2_end_to_end,-225000.0,0.28729848333536656,0.886314845558975,0.8675181260197243,0.8297090810509928,0.8675437280838405
AP2_end_to_end,-225000.0,0.5623413251903491,0.9856492496534668,0.9723730869803349,0.9631268893194046,0.972381410973244
AP2_end_to_end,-225000.0,1.1006941712522103,0.9992122736455301,0.9960085832211082,0.9985105393256608,0.9960117542841367
AP2_end_to_end,-225000.0,2.1544346900318843,0.999335140111606,0.99921270256276,0.99837246359328,0.9992125576569785
AP2_end_to_end,-225000.0,4.216965034285822,0.9988865839989455,0.9987315845070454,0.9988448863648574,0.99872681833399
AP2_end_to_end,-225000.0,8.25404185268019,0.9988746559079511,0.9986563448914173,0.9988482768087789,0.9986626790490691
AP2_end_to_end,-225000.0,16.155980984398745,0.9987853099929277,0.998400653218095,0.9987828302483007,0.9983934920958798
AP2_end_to_end,-225000.0,31.622776601683793,0.998689382809861,0.9981053395749322,0.998674350731289,0.9981061550116838
AP2_end_to_end,-137500.0,0.01,0.10675882404933819,0.07520309511277455,0.06856906836184562,0.07521645731347844
AP2_end_to_end,-137500.0,0.019573417814876606,0.1926618404773308,0.1439563974966647,0.13645493445992482,0.14397101250556985
AP2_end_to_end,-137500.0,0.03831186849557289,0.33451809244711006,0.2642943854648348,0.25770302189912564,0.2643065602204813
AP2_end_to_end,-137500.0,0.07498942093324558,0.5383330454456525,0.452604410033484,0.45090465384799927,0.45260688404350047
AP2_end_to_end,-137500.0,0.14677992676220697,0.7654242419120442,0.693108023154804,0.7008190093045766,0.6930955872945248
AP2_end_to_end,-137500.0,0.28729848333536656,0.9319605431190151,0.9058695722993004,0.9181511974147543,0.9058587157197514
AP2_end_to_end,-137500.0,0.5623413251903491,0.9956697995196576,0.9957798053817932,0.9977210087134251,0.9957784324858634
AP2_end_to_end,-137500.0,1.1006941712522103,0.998427296283214,0.9987405692094257,0.9994221863029269,0.9987370184571338
AP2_end_to_end,-137500.0,2.1544346900318843,0.9986300255687698,0.9987609751136962,0.998812941771324,0.9987647500808796
AP2_end_to_end,-137500.0,4.216965034285822,0.9990119591679155,0.999215120436257,0.9987018220716444,0.9992137739239458
AP2_end_to_end,-137500.0,8.25404185268019,0.9989563787777521,0.9992899705436185,0.9989784735284001,0.9992864267018616
AP2_end_to_end,-137500.0,16.155980984398745,0.9989099973404016,0.9990022355876489,0.9989135975592965,0.9989943432942002
AP2_end_to_end,-137500.0,31.622776601683793,0.9988415233596911,0.9990546052504953,0.9988205084714343,0.9990621660830793
AP2_end_to_end,-50000.0,0.01,0.1236769596409063,0.10669731848463758,0.10216986991593366,0.10667413666131446
AP2_end_to_end,-50000.0,0.019573417814876606,0.2238119802371458,0.2019661508993686,0.19665176178055957,0.20193597446559586
AP2_end_to_end,-50000.0,0.03831186849557289,0.3849858003296872,0.3629918249917261,0.35744432399244386,0.3629552438668943
AP2_end_to_end,-50000.0,0.07498942093324558,0.6053124841165306,0.5954031960831426,0.5911303526924644,0.5953656852845
AP2_end_to_end,-50000.0,0.14677992676220697,0.8321415310168437,0.8398573827228346,0.8398241831099091,0.8398332810873633
AP2_end_to_end,-50000.0,0.28729848333536656,0.9757516952645343,0.9731596257670373,0.977781760564526,0.9731593158410852
AP2_end_to_end,-50000.0,0.5623413251903491,0.999158563443537,0.9952346089495481,0.9963465390732468,0.99523473616781
AP2_end_to_end,-50000.0,1.1006941712522103,0.9988871972017525,0.9994009267369491,0.9992674469564199,0.9994042357231495
AP2_end_to_end,-50000.0,2.1544346900318843,0.9991140795423427,0.9992103249473944,0.9992826473308636,0.9992083932616365
AP2_end_to_end,-50000.0,4.216965034285822,0.9991595555209646,0.999445927025607,0.9991808840563969,0.9994438340245984
AP2_end_to_end,-50000.0,8.25404185268019,0.9990473706799559,0.9985978360950424,0.9990488683604807,0.9986030581734273
AP2_end_to_end,-50000.0,16.155980984398745,0.9990142830542346,0.9989501480899853,0.9990206115400289,0.9989419246970217
AP2_end_to_end,-50000.0,31.622776601683793,0.9989662028509614,0.9983282685668806,0.998974237166575,0.9983289510750508
AP2_end_to_end,37500.0,0.01,0.11974810796825708,0.12371298285557132,0.1460131715855764,0.12373828904575736
AP2_end_to_end,37500.0,0.019573417814876606,0.22961562212319517,0.22553302900446967,0.25719523783209225,0.2255627685507624
AP2_end_to_end,37500.0,0.03831186849557289,0.411465906028752,0.39006145197315006,0.431744485584674,0.39009077809006076
AP2_end_to_end,37500.0,0.07498942093324558,0.661030527087539,0.6155337082446609,0.6586287360477006,0.6155510948282763
AP2_end_to_end,37500.0,0.14677992676220697,0.8934397056240213,0.8459256531501337,0.8651966784785381,0.8459215516062704
AP2_end_to_end,37500.0,0.28729848333536656,0.9826719799782437,0.9817058869363452,0.9743134166988672,0.9817004265188687
AP2_end_to_end,37500.0,0.5623413251903491,0.9989073234350532,0.9991338096536058,0.9991808416690603,0.9991368026426278
AP2_end_to_end,37500.0,1.1006941712522103,0.9987018679615317,0.9973425272762149,0.9981766697210274,0.9973416987558209
AP2_end_to_end,37500.0,2.1544346900318843,0.9993456804333801,0.9984842501209711,0.9987775994545501,0.9984811420092118
